CustomerID,ProductID,Quantity,Price,TransactionDate,PaymentMethod,StoreLocation,ProductCategory,DiscountApplied(%),TotalAmount
36677,C,4,71.6854147,28-02-2024 02:12,Debit Card,"PSC 8920, Box 7319
APO AA 04799",Electronics,8.554184199,262.2132491
813428,B,3,38.43967901,29-02-2024 18:20,Credit Card,"40848 Lee Bypass Suite 552
West Jeffrey, NM 36822",Home Decor,3.706597304,111.0446247
539993,D,3,66.89297382,05-05-2023 13:55,Cash,"41209 Rebecca Camp
South Michael, AZ 45675",Books,18.68420393,163.1836625
747351,D,5,82.75690208,12-12-2023 02:06,Debit Card,"733 Schmidt Stravenue
West Ericland, AR 82830",Electronics,10.92528149,368.5773879
931482,D,4,21.20815708,23-04-2024 21:20,Credit Card,"8208 Fernandez Meadows
Lake Anthonyfort, SD 26817",Clothing,0.951924154,84.02508606
769805,D,8,13.89985035,25-09-2023 08:28,Debit Card,"3188 James Mission Suite 602
South George, MD 65706",Clothing,13.16728453,96.55694002
978610,D,7,29.68826702,25-09-2023 11:18,Credit Card,"USNV Reynolds
FPO AE 29554",Books,8.592580272,189.9609519
216153,D,4,40.02100951,24-05-2023 09:21,Debit Card,"361 Dean Highway
Michellemouth, HI 26207",Home Decor,0.527002785,159.2403907
49890,B,4,89.9179514,11-09-2023 22:01,Credit Card,"732 Garrett Wall
East Tyler, MI 44242",Clothing,0.17671539,359.0362102
376855,C,7,51.57064389,05-10-2023 00:39,Debit Card,"0809 Edwin Oval Suite 869
New Michael, MS 53776",Electronics,16.23127546,302.4004943
951192,A,7,82.50496561,24-03-2024 08:01,Credit Card,"0498 Bradley Lane
Huynhhaven, VT 68989",Electronics,19.42998149,465.3198625
334221,D,4,97.92500757,13-09-2023 22:15,PayPal,"64022 Hunter Estate
West Ronaldstad, MN 40561",Clothing,4.946537967,372.3244396
596691,A,1,67.59206313,17-08-2023 22:22,Debit Card,"Unit 2912 Box 4895
DPO AP 93685",Electronics,4.589812716,64.48971402
135248,A,8,60.61035659,02-01-2024 14:56,Credit Card,"9132 Pollard Glens Apt. 185
Lake Ryan, NH 41978",Home Decor,14.68342807,413.6854279
335594,A,9,19.99569922,07-06-2023 07:57,Debit Card,"856 Monica Stream Suite 896
South Carriebury, KS 42651",Electronics,16.29300063,150.6401984
957404,D,4,23.3221682,07-03-2024 07:43,Credit Card,"47014 Paul Roads Apt. 835
Crystalbury, SC 60500",Clothing,3.377789216,90.13757809
577438,C,8,54.47400941,17-09-2023 22:43,Credit Card,"4610 Hill Port Apt. 247
East Jacob, CO 08905",Books,17.45417314,359.7281719
524059,C,4,87.33381932,01-05-2023 22:07,Credit Card,"491 Janet Loaf Apt. 168
South Tyler, DC 46929",Books,15.12421049,296.5010746
61607,A,8,73.73787629,11-02-2024 17:53,PayPal,"USNS Hunter
FPO AE 91727",Clothing,9.987555121,530.986122
703071,B,6,89.74104709,30-07-2023 11:44,Credit Card,"12288 Morrison Mews
New Margaret, WA 91211",Home Decor,13.894235,463.6332907
95922,D,7,40.27790657,11-11-2023 20:45,PayPal,"1289 Norris Spring Suite 744
Codymouth, MH 01295",Electronics,1.336329147,278.1776281
280562,D,9,48.17526842,03-04-2024 03:09,PayPal,"81901 Alexander Trace Suite 589
West Katherine, PA 54958",Clothing,0.412354975,431.7895378
319498,D,5,95.32762547,15-03-2024 01:17,Cash,"USNS Wilson
FPO AP 79280",Home Decor,1.586580472,469.0758799
911714,D,9,10.79598813,27-08-2023 10:06,PayPal,"375 Jones Trail
South Kylechester, LA 94823",Books,14.57956064,82.99782443
550640,B,5,60.59949391,17-05-2023 02:07,Credit Card,"4301 Buchanan Crescent Apt. 137
Michelleshire, CO 72850",Books,13.18854858,263.0365011
311796,C,3,62.47650246,19-07-2023 12:28,PayPal,"8391 Matthew Terrace
Cassiebury, OH 83290",Clothing,0.393403634,186.6921529
835154,C,5,30.65417349,03-03-2024 17:57,Debit Card,"4760 David Parkway
Hunterbury, VI 58498",Electronics,5.07784954,145.4880034
639046,A,4,38.5633619,18-01-2024 19:17,Debit Card,"60083 James Forge
North Justinfort, CT 59151",Electronics,14.01576796,132.6336423
567708,B,4,22.14216585,08-08-2023 04:25,Credit Card,"7373 Joe Rapid
West Theresaside, AZ 87616",Home Decor,18.26752993,72.3893563
247351,A,9,13.93569315,01-03-2024 01:40,PayPal,"8835 Willie Trail
Christinehaven, NM 15311",Electronics,9.746614018,113.1969144
352905,D,3,18.2844407,14-12-2023 16:16,PayPal,"294 Nguyen Locks
Johnborough, WY 00732",Books,5.803647234,51.66982878
311361,D,6,52.01923912,18-08-2023 13:29,PayPal,"PSC 7001, Box 3617
APO AE 68874",Clothing,5.840186301,293.8873119
3409,D,7,12.28860725,13-04-2024 09:23,Credit Card,"77339 Morris Ramp Suite 206
New Tiffanyfurt, CT 60028",Books,17.93602361,70.59163825
872262,C,7,28.23889416,06-12-2023 13:09,Debit Card,"0294 Jade Lake
Lake Dannystad, NE 98171",Clothing,11.49640227,174.947061
701372,A,5,68.11694657,12-01-2024 11:05,Credit Card,"8779 Mclean Knoll
Jaredshire, WA 65235",Electronics,17.3288173,281.5654267
994927,A,3,81.22235185,07-04-2024 07:01,Credit Card,"56688 Hunter Inlet Apt. 063
Herringfort, AK 45176",Electronics,13.04041422,211.8918622
686626,B,6,31.98955047,26-09-2023 16:48,Cash,"856 Wade Ranch
Karenstad, MP 47279",Clothing,0.152118848,191.64533
859367,A,9,74.70276085,08-07-2023 12:57,Debit Card,"1082 Spencer Square
Mooreport, TX 01625",Electronics,12.41628396,588.8470854
319517,D,3,84.24477407,08-02-2024 20:17,Debit Card,"42930 Farrell Brooks
South Alexismouth, FM 46244",Clothing,5.16441825,239.6820647
80611,B,8,99.7494382,13-05-2023 13:46,PayPal,"837 Smith Field Apt. 548
Lake Christopher, GA 85147",Clothing,11.45464347,706.5879655
66470,D,5,44.21977616,18-07-2023 08:11,Debit Card,"9965 Turner Isle
South Ericport, MT 98154",Electronics,1.831040178,217.0504715
882988,C,4,57.51402017,10-02-2024 18:37,Credit Card,"10190 Carter Park Suite 351
Carolstad, GU 62068",Home Decor,14.89145212,195.7973896
711678,A,1,81.3134114,08-08-2023 15:25,Credit Card,"655 Laura Locks
South Pamhaven, KY 54131",Books,7.134893612,75.511786
666727,A,1,51.14739894,19-07-2023 00:42,PayPal,"68289 Taylor Ranch
Brandonbury, NH 11317",Clothing,12.9320345,44.53299966
198242,B,4,81.25269354,19-10-2023 11:36,Credit Card,"2370 Martin Mills Apt. 090
New Chris, PA 15448",Clothing,17.2276822,269.0189509
20548,C,7,42.01747078,27-09-2023 19:18,Cash,"8707 Brown Meadows Suite 131
Lake Danielleburgh, UT 79225",Home Decor,13.11977304,255.5341178
266426,B,5,26.13479901,01-01-2024 08:37,Cash,"USNS Gray
FPO AA 36080",Books,12.31982371,114.5751892
714473,C,6,21.24105467,18-04-2024 08:39,Credit Card,"4079 Timothy Cape Apt. 722
Singletonview, AS 12899",Books,19.50806592,102.5840143
264982,B,7,64.37658901,12-11-2023 05:11,Credit Card,"USNV Williams
FPO AP 31231",Books,0.106890407,450.1544363
126926,D,7,56.45767521,13-06-2023 01:43,Cash,"2185 Cynthia Stream
Williamsonchester, MN 53612",Books,18.17961315,323.3572178
281570,C,5,60.5555925,08-03-2024 11:45,PayPal,"200 Julia Mount
Guzmanfort, OH 91661",Clothing,13.2831845,262.5594071
689249,B,7,79.59593714,06-06-2023 08:56,PayPal,"USNS Peterson
FPO AA 75598",Home Decor,14.65233978,475.5328898
881115,B,3,67.81759917,05-05-2023 08:52,Debit Card,"63487 Wells Court Apt. 171
East Alicialand, MT 96274",Clothing,12.9164025,177.1740153
460834,C,4,85.0589254,08-02-2024 21:54,Debit Card,"113 Holder Mountain
East Ryantown, CO 58483",Electronics,6.397735228,318.4683223
666661,D,3,33.19159792,29-09-2023 02:35,PayPal,"6247 Wood Station
South Jasonbury, WI 67947",Home Decor,14.73093231,84.90649828
154819,C,9,36.18293034,05-05-2023 15:22,Cash,"086 Stein Island Apt. 507
East Steven, MP 87452",Books,6.464651323,304.5944705
381739,B,4,10.75384299,27-10-2023 08:00,Credit Card,"830 Thomas Club
South Heidi, UT 42073",Home Decor,19.55605934,34.60326028
614627,B,2,61.90643257,21-04-2024 16:29,Cash,"673 Hatfield Ferry Apt. 315
North Bryce, KY 04195",Electronics,2.204630733,121.0832487
318116,C,3,54.22380087,24-06-2023 07:33,PayPal,"92214 Charles Mews
Lake Sethfurt, UT 90627",Clothing,4.744865261,154.9528637
718609,C,7,21.33584022,17-01-2024 03:54,Debit Card,"277 Andrews Ridge
East Kathryn, MS 48548",Electronics,15.96743214,125.5033809
357103,C,9,55.84053918,18-04-2024 22:21,Credit Card,"68320 Sheena Throughway Apt. 731
South Justin, AR 13818",Books,4.275851549,481.0759256
328341,D,2,36.98428245,01-07-2023 04:57,Credit Card,"6406 Bray Estates
Port Shaun, CA 35123",Clothing,3.778879851,71.1733817
857732,D,4,69.71262775,11-05-2023 17:11,Debit Card,"4902 Salazar Road Apt. 188
Port Andreaville, TN 80028",Books,3.532133365,269.0011391
789868,A,6,20.22796989,02-10-2023 17:31,Cash,"862 Melissa Estate Apt. 729
East Kathy, AZ 66185",Home Decor,8.585039871,110.9483436
655819,B,2,48.46117463,09-02-2024 20:57,Credit Card,"68821 Terry Pass
Heidiview, CO 77637",Electronics,3.134722596,93.88410249
421825,B,5,11.13296328,04-08-2023 20:16,PayPal,"68189 Fuller Walks
North Craig, DE 61589",Home Decor,9.833417434,50.19106263
672819,B,1,76.22257442,19-09-2023 12:05,Credit Card,"60754 Cole Burgs
West Dawn, CO 40346",Books,1.315903727,75.21955872
158969,B,5,46.80190601,03-10-2023 18:57,PayPal,"52362 Wright Burg Apt. 962
East Jeffrey, MO 33734",Electronics,5.762650965,220.5243776
129992,B,3,32.08701343,31-01-2024 01:12,PayPal,"727 Lewis Expressway
Juliaton, KY 11944",Electronics,18.68084523,78.27866433
89170,D,5,41.08298904,30-12-2023 20:56,Debit Card,"54069 Alyssa Road Suite 580
Port Stevenburgh, FM 61591",Electronics,11.77666865,181.2239077
378191,B,7,72.48281204,23-08-2023 09:37,Cash,"75570 Rice Parkways Suite 355
New Sylvia, CO 33333",Electronics,15.01392067,431.202101
325089,C,3,84.62024812,22-04-2024 16:29,Credit Card,"22024 Michael Burg
Kellymouth, MT 10645",Books,1.47116145,250.126043
43909,B,6,83.79676531,28-03-2024 09:05,Debit Card,"165 Brianna Courts
Lake Adrianfort, SD 02985",Electronics,10.31492575,450.9191471
50840,D,8,73.63626536,13-06-2023 23:23,Cash,"546 Velez Heights Apt. 576
Erinburgh, MH 99548",Electronics,12.79002169,513.7453684
594970,D,6,48.10321411,05-03-2024 23:43,Cash,"USNS Blake
FPO AP 28737",Clothing,8.483058025,264.1355433
905217,A,2,58.48720028,17-01-2024 01:11,Debit Card,"731 Richard Walk Suite 285
Rodriguezfort, ID 79765",Home Decor,19.17724136,94.54193743
499601,B,3,26.59160736,12-06-2023 00:17,PayPal,"40729 Joseph Drives Apt. 015
Ortizburgh, MI 28543",Clothing,0.757526171,79.17050692
773479,B,7,60.61433507,21-03-2024 20:02,Debit Card,"2469 Kelley Cove
South Rachelfurt, PA 21676",Clothing,5.425982771,401.2778818
862119,B,5,33.09432874,03-07-2023 12:01,PayPal,"0792 Stewart Ways
New Allen, AL 23888",Clothing,4.496794221,158.0307244
370552,B,3,20.58636956,16-08-2023 08:54,PayPal,"18401 Laura Port
Port Christinestad, VI 19275",Clothing,7.416802646,57.17855748
608130,D,9,46.19397016,07-03-2024 21:28,Debit Card,"561 Miller Inlet
Tonyberg, OH 19260",Home Decor,12.6424716,363.1851954
15394,D,9,51.77685233,10-03-2024 05:49,PayPal,"1450 Heather Ports Suite 931
Lake Kathleenfort, PW 58593",Clothing,11.5526365,412.1573471
262181,D,8,83.31270652,07-07-2023 11:33,Credit Card,"1501 Summers Falls
New Christopher, UT 36446",Books,18.70126008,541.8574448
753453,D,6,93.04828608,01-11-2023 04:19,Debit Card,"62828 Butler Wall Apt. 596
South Ashleyville, ND 39978",Home Decor,7.552709579,516.1237156
78622,B,9,23.57042274,09-12-2023 06:18,Cash,"21087 Amanda Heights
South Dan, AK 20199",Books,10.96479349,188.873771
956111,A,6,73.262778,06-09-2023 06:42,PayPal,"9603 Rivera Creek Suite 644
Brightbury, IA 32123",Electronics,9.224311609,399.0287464
886468,B,6,97.69278224,31-10-2023 01:19,Credit Card,"210 Washington Keys
Arthurton, MI 01309",Books,8.144765884,538.4156031
123193,C,2,14.24616058,02-01-2024 07:12,Credit Card,"18810 Eric Island Apt. 841
Ryanbury, CT 77509",Books,16.8481982,23.69187842
879021,C,4,36.30950606,28-04-2024 12:41,Cash,"25866 Lucas Streets
Gardnerburgh, ME 65413",Clothing,16.38421533,121.4419136
290559,B,9,31.49541451,25-03-2024 15:04,Cash,"732 Tom Estates
Mayoberg, HI 12755",Home Decor,7.17309698,263.1259609
397183,C,2,46.00386723,05-06-2023 07:15,Credit Card,"67093 Paul Glens
Port Fredchester, AL 54581",Home Decor,8.423741714,84.25724055
151942,B,2,30.24444536,21-02-2024 10:49,Cash,"701 Page Passage
Priceborough, VT 55544",Books,2.891756511,58.73969929
458330,A,8,23.41369722,29-05-2023 22:44,Cash,"7275 Case Route
North Antonioberg, OK 54736",Electronics,12.85090884,163.2385947
550071,D,6,58.71996657,14-01-2024 23:07,Credit Card,"02880 Robinson Inlet
Jeremyberg, PA 70229",Electronics,11.37373396,312.2478827
526688,C,3,94.35808107,19-12-2023 20:17,Cash,"18527 Tony Cliff Suite 247
West Timothyfort, CA 48622",Electronics,16.18019283,237.2722848
589037,C,8,13.10329826,28-07-2023 16:34,Debit Card,"62406 White Ville Apt. 387
New Megan, MO 42547",Clothing,11.7294126,92.53086672
678325,B,4,74.04603883,13-11-2023 15:05,Debit Card,"USCGC Ray
FPO AP 99267",Home Decor,15.51101665,250.2429817
148013,A,6,28.87841633,01-08-2023 02:21,Debit Card,"770 Nicholas Mountain
East Donnastad, IA 19846",Electronics,4.507777183,165.45985
548295,B,9,52.99075363,30-01-2024 14:25,Credit Card,"Unit 0492 Box 6779
DPO AP 33342",Electronics,7.363375907,441.7996072
406365,D,6,80.30436622,02-10-2023 19:26,Debit Card,"06991 Williams Brooks Suite 123
West David, IA 47659",Electronics,6.030079089,452.7716966
633858,B,3,27.03090361,20-05-2023 12:57,Debit Card,"2215 Douglas Street
New Russell, CT 12069",Clothing,4.296083365,77.60890037
393400,A,3,51.09995383,20-11-2023 01:25,PayPal,"516 Crystal River
New Antonio, GU 77985",Home Decor,2.274169497,149.8135628
136072,B,6,10.90872339,18-09-2023 08:23,Credit Card,"4464 Murphy Mission Apt. 480
Janetburgh, OH 57382",Home Decor,19.23201712,52.86453503
674408,A,3,95.55685334,02-05-2023 06:48,PayPal,"4700 Todd Plains Apt. 318
Port Coryhaven, VA 37775",Home Decor,19.15161345,231.7685225
945683,A,7,69.25684863,09-11-2023 10:42,Credit Card,"21205 Matthew Coves Apt. 355
Lake Graceton, WA 89273",Electronics,10.70596275,432.8956535
196487,D,9,31.0205616,06-04-2024 19:53,PayPal,"059 Jones Overpass Apt. 343
North Laurenfort, VI 60137",Clothing,9.60166907,252.3786294
963500,B,8,55.46225197,28-10-2023 00:46,Cash,"5523 Hicks Vista
New Andrewmouth, WA 08814",Home Decor,17.48526473,366.1162431
781939,C,9,82.53163637,22-01-2024 00:19,Cash,"2540 Blackburn Stream
Ericberg, NJ 74763",Books,2.166617534,726.6914231
257254,B,7,24.91180108,22-02-2024 04:30,Cash,"USNS White
FPO AE 61149",Electronics,15.786306,146.8540355
32354,A,5,73.51684053,26-09-2023 22:04,PayPal,"Unit 1593 Box 9313
DPO AA 30770",Electronics,14.23252583,315.2676861
729106,B,8,82.85126038,08-08-2023 01:35,PayPal,"8209 Wilson Springs
Lake Amandastad, MT 22992",Electronics,14.6403824,565.7721523
829356,A,6,13.48618686,16-08-2023 22:10,PayPal,"3792 Bennett Village
West Luis, NE 73910",Electronics,6.092602191,75.98716285
253420,C,5,25.44029978,06-09-2023 08:20,Debit Card,"419 Chavez Burg Suite 233
New Amandaville, IN 45235",Clothing,1.501879525,125.2910856
23422,D,1,33.57898514,20-03-2024 03:01,Credit Card,"32157 Mckee Meadows Suite 403
Adrianstad, NM 57222",Books,18.88030967,27.23916876
669135,A,6,86.15663337,24-11-2023 20:37,Cash,"PSC 3242, Box 1176
APO AA 54732",Home Decor,19.46919156,416.2958003
128118,A,7,68.01676855,02-04-2024 03:28,Debit Card,"8680 Hernandez Knoll
Davidport, VI 42957",Books,2.807589223,462.7499596
281417,A,6,10.94426464,07-10-2023 07:09,PayPal,"529 Russo Fort Suite 922
Solisshire, MH 57168",Home Decor,7.832501223,60.52232989
845335,B,6,68.81028278,22-09-2023 11:26,Debit Card,"02943 Garcia Court Apt. 075
South Kevintown, NH 20597",Books,1.166917747,408.0439403
56844,D,9,51.04213028,31-01-2024 02:35,Cash,"31269 Glenn Ranch Suite 568
Port Jordanside, CT 87636",Home Decor,10.60160495,410.6776074
183776,B,7,34.63681561,13-10-2023 12:27,Debit Card,"195 Fisher Station
Ayalaton, MI 25611",Clothing,13.46708924,209.8057132
929024,B,6,91.13444784,15-09-2023 11:37,Cash,"640 Brandi Haven Apt. 056
Coreyland, NM 01087",Electronics,5.07988578,519.0295319
631908,A,4,98.86742946,29-08-2023 02:17,Credit Card,"69949 Moran Bridge
Adamsmouth, PA 30801",Books,17.0799557,327.9236652
791681,B,6,24.3374966,08-09-2023 01:04,Credit Card,"92380 Sanchez Mount
East Johnnyview, KS 71166",Clothing,15.89273297,122.8176195
338450,A,7,79.64378588,03-10-2023 01:03,Credit Card,"801 Jamie Radial
Maddenfort, VT 91943",Books,8.487743291,510.1867805
950205,B,7,50.85736384,08-06-2023 13:59,Cash,"PSC 4644, Box 9276
APO AE 95229",Books,3.781970666,342.5376728
641481,C,7,44.8025554,22-08-2023 14:27,Cash,"USNS Wilson
FPO AE 46753",Clothing,17.63781551,258.3025434
915286,C,7,59.00929323,31-01-2024 05:12,PayPal,"05793 Jillian Views Suite 177
Jennifertown, NC 57646",Home Decor,5.472993876,390.4580276
553402,D,2,95.52238601,29-07-2023 19:57,Cash,"7059 Maynard Shore
South Robert, WV 78602",Books,3.532418328,184.2962715
195624,A,6,40.20010023,01-10-2023 02:15,Credit Card,"75368 Monica Bridge Apt. 649
Nelsonbury, KY 45920",Home Decor,18.18024469,197.3497419
485397,C,2,39.77500922,24-01-2024 19:58,PayPal,"PSC 5926, Box 6988
APO AP 02628",Books,12.67221666,69.46926774
370186,D,9,96.50291527,17-02-2024 11:15,PayPal,"8929 Jennifer Locks Suite 946
Woodport, GU 04468",Home Decor,12.04302125,763.9294381
853054,D,6,64.64396816,27-09-2023 14:54,PayPal,"947 Burgess Ports
Kevinshire, UT 78330",Books,4.597663203,370.0311374
963297,C,3,50.15859317,31-10-2023 14:47,Credit Card,"6803 Williams Trafficway
Dianeton, WA 40248",Books,2.037545111,147.4097676
740416,B,9,20.43456431,12-01-2024 08:13,Cash,"308 Linda Turnpike
New Allisonstad, CT 68376",Books,8.818278181,167.6932883
712385,A,9,88.32462074,21-07-2023 14:36,Cash,"USS Livingston
FPO AA 12558",Books,2.646674587,773.882599
306186,B,3,73.40172748,14-12-2023 19:03,PayPal,"5139 Smith Overpass
Kristinburgh, MH 70210",Electronics,12.06901021,193.6285965
511611,A,1,21.54878842,02-05-2023 00:00,Cash,"56624 Jacobs Trafficway
Port Alexland, WI 06104",Electronics,1.502719829,21.22497051
236483,B,7,97.88134807,17-01-2024 16:30,Cash,"8532 Andrew Lake Suite 464
Sophiamouth, NH 57282",Clothing,8.50673543,626.8838853
201933,C,7,68.93670713,04-05-2023 05:19,Cash,"5740 Miller Key
East Allison, MH 87426",Clothing,18.14969501,394.9743353
818914,D,9,16.47603747,16-10-2023 15:02,Cash,"461 Pamela Fork
Nancyside, ME 49298",Clothing,15.73136449,124.9571876
120083,C,9,66.41085273,16-06-2023 22:27,Cash,"15677 Alyssa Plain
Catherinechester, WA 78198",Electronics,7.223405713,554.5235466
939563,A,3,56.92786801,04-03-2024 21:43,Debit Card,"039 Samantha Motorway
Reyesburgh, AZ 71429",Electronics,6.843125714,159.0966673
774138,A,2,92.14498249,31-05-2023 11:25,Cash,"78360 Walker Causeway
Port Trevor, WY 60960",Clothing,10.13874664,165.6052723
433225,A,7,46.07414286,29-09-2023 11:20,Debit Card,"0623 Key Plain
Juantown, KY 32293",Books,17.21949783,266.9828478
654032,D,2,36.09958548,24-05-2023 14:02,PayPal,"552 Hicks Drives Apt. 436
Johnsonberg, MI 74372",Electronics,1.933148577,70.80345372
897212,A,8,75.81446548,13-08-2023 04:18,Credit Card,"22658 Conner Courts Suite 155
East Tylerville, MT 04298",Electronics,3.462928686,585.5125169
98442,D,4,32.05439361,01-07-2023 11:13,PayPal,"18366 Young Ridges Apt. 801
South Christophertown, WY 17265",Electronics,7.611804216,118.4579037
404771,A,8,64.66101892,12-01-2024 09:58,Debit Card,"Unit 5829 Box 6309
DPO AE 81936",Home Decor,12.61887278,452.0122176
697090,D,6,66.56474327,06-07-2023 07:20,PayPal,"PSC 9990, Box 7897
APO AP 65649",Electronics,9.121940599,362.9564816
380531,C,6,65.86143259,31-08-2023 01:00,Debit Card,"402 Courtney Brook
Johnville, ID 58680",Clothing,15.69081183,333.1634348
719309,C,8,20.59878539,03-12-2023 17:43,Debit Card,"USS Hodges
FPO AE 17700",Home Decor,11.70658029,145.4989763
247391,C,8,90.5324638,26-01-2024 13:53,Debit Card,"6401 Graham Trail Suite 302
Brianville, PA 86021",Books,16.90565292,601.8188776
982208,D,4,87.81700116,08-05-2023 23:21,Debit Card,"46591 Richards Centers Apt. 354
East John, KY 36412",Electronics,5.376266348,332.3829011
675783,A,4,78.11005604,29-07-2023 20:51,Debit Card,"309 Mccarthy Coves
Hutchinsonland, HI 66568",Books,10.40709719,279.9242664
216838,A,3,64.94692633,30-01-2024 10:06,PayPal,"52588 Melissa Plains Suite 743
Lake Beverlyton, AK 80967",Books,17.16886922,161.3888204
449577,C,4,40.33345369,16-12-2023 06:19,Credit Card,"7608 Paul Corner
New Daniel, PW 85477",Home Decor,3.602672473,155.5214858
425243,A,5,67.366694,23-09-2023 05:21,Debit Card,"524 Franco Vista Suite 608
Rodgersbury, PW 61194",Clothing,18.72703892,273.754535
676662,B,2,22.91432288,10-06-2023 13:16,PayPal,"602 Brittany Village
South Kevinside, WV 15079",Books,11.10567803,40.73906392
293498,C,8,25.29726264,30-04-2023 12:45,PayPal,"89568 Garcia Estates
Susanburgh, MI 36954",Clothing,2.589853424,197.136805
611511,D,6,64.24573385,06-12-2023 15:22,PayPal,"74801 Johnson Route Suite 164
Joseton, HI 23977",Clothing,8.086078709,354.3046395
54262,B,9,11.4180308,24-05-2023 06:33,Cash,"92420 Hoover Loop
Allenside, HI 83180",Clothing,18.2587884,83.99913048
871955,B,7,53.77073972,09-11-2023 13:18,Credit Card,"51041 Jared Ridge
Smithfurt, MN 57548",Clothing,6.225880757,352.9612631
41046,D,2,41.54066336,18-05-2023 10:09,Debit Card,"PSC 6648, Box 1614
APO AP 97391",Books,6.788699116,77.44118543
994529,C,5,80.19684259,16-05-2023 08:45,Cash,"0580 Ashlee Groves Apt. 022
Port Michelle, TX 33372",Books,3.366752105,387.4840685
223103,A,4,93.56218515,14-04-2024 18:07,PayPal,"031 Williams Oval
Cartermouth, MD 40109",Books,13.90735341,322.2006456
160258,C,9,60.31556345,25-08-2023 19:47,Debit Card,"42009 Scott Ridge
Meghanchester, WI 99481",Clothing,12.25993582,476.2882267
154202,D,3,86.75528501,25-07-2023 01:12,Credit Card,"6276 Carrie Cliffs
Floresview, MS 99464",Electronics,12.49975683,227.733256
795653,B,8,29.58911083,27-07-2023 02:43,Debit Card,"6521 Karen Stravenue Apt. 945
Justinstad, MT 22489",Electronics,19.67312365,190.1440678
331169,B,6,32.76159431,11-05-2023 14:28,Cash,"716 Obrien Shores
Paulburgh, NH 14023",Clothing,5.912846447,184.9467093
604819,A,8,31.84194664,12-05-2023 19:06,Cash,"312 Little Fords Suite 254
Gonzalezton, IA 34057",Electronics,19.83590385,204.2064698
635673,B,7,13.50883824,27-08-2023 23:32,PayPal,"76391 Flores Extensions Apt. 880
North Donna, CA 25032",Clothing,15.54937546,79.85808785
55880,B,2,12.79449068,20-11-2023 20:25,Debit Card,"698 Donaldson Summit Suite 104
Lopezfurt, VI 86991",Clothing,11.53677725,22.63683759
316547,A,8,32.45349286,26-02-2024 04:35,Credit Card,"60467 Johnson Squares Apt. 163
South Kaitlynstad, OH 64585",Electronics,7.146424384,241.0738283
432002,D,7,38.53648142,04-02-2024 06:45,Debit Card,"294 Christopher Brooks
Josephport, KY 59431",Clothing,7.03400718,250.7807579
536563,C,2,98.52941652,07-01-2024 12:50,Cash,"36032 Burton Plains
East Kevin, MO 12284",Home Decor,5.045959855,187.1153234
143921,A,1,74.54499425,26-11-2023 13:09,Credit Card,"1386 Julian Mountains Suite 818
South Jacquelineville, TX 30155",Electronics,9.639904135,67.35892826
311341,D,4,93.07562237,18-11-2023 10:17,Debit Card,"734 Thomas Well
Allisonmouth, AR 14685",Clothing,1.205849762,367.8130808
129207,A,4,42.16703134,23-06-2023 01:36,Credit Card,"1560 Amy Dam
New Scottshire, NV 21599",Books,5.13844688,160.0012033
514424,A,6,15.50705069,11-03-2024 06:02,Debit Card,"8847 Lloyd Stravenue
Port Steve, MA 19602",Home Decor,5.716911468,87.72315798
985306,D,5,15.2794198,21-04-2024 13:18,PayPal,"328 Dawn Canyon
North Mark, KS 20312",Books,19.61848571,61.40914504
