CustomerID,ProductID,Quantity,Price,TransactionDate,PaymentMethod,StoreLocation,ProductCategory,DiscountApplied(%),TotalAmount
401960,C,2,84.36729657,01-05-2023 20:32,Credit Card,"14109 Brittany Spring
West Nicoleville, NC 37984",Clothing,13.46936897,265.0824377
982635,A,1,86.05447296,01-05-2023 22:07,Cash,"366 Shawna Knolls Apt. 987
Port Nicole, MA 76560",Home Decor,9.302489785,78.0492644
73142,C,8,22.01571179,01-05-2023 22:11,Cash,"207 Laura Street
Nicoleburgh, PA 22504",Electronics,9.312223747,159.7244756
748957,D,7,63.47855967,01-05-2023 23:24,Credit Card,"316 Williams Hollow
North Cindy, ME 89373",Books,10.38028508,398.2251295
275463,B,5,97.98002894,02-05-2023 00:00,Credit Card,"PSC 2776, Box 2435
APO AP 79172",Home Decor,7.711728652,452.1203749
36677,C,4,71.6854147,02-05-2023 02:25,Debit Card,"PSC 8920, Box 7319
APO AA 04799",Electronics,8.554184199,262.2132491
813428,B,3,38.43967901,02-05-2023 03:38,Credit Card,"40848 Lee Bypass Suite 552
West Jeffrey, NM 36822",Home Decor,3.706597304,111.0446247
539993,D,3,66.89297382,02-05-2023 05:46,Cash,"41209 Rebecca Camp
South Michael, AZ 45675",Books,18.68420393,163.1836625
747351,D,5,82.75690208,02-05-2023 05:50,Debit Card,"733 Schmidt Stravenue
West Ericland, AR 82830",Electronics,10.92528149,368.5773879
931482,D,4,21.20815708,02-05-2023 06:48,Credit Card,"8208 Fernandez Meadows
Lake Anthonyfort, SD 26817",Clothing,0.951924154,84.02508606
769805,D,8,13.89985035,02-05-2023 12:53,Debit Card,"3188 James Mission Suite 602
South George, MD 65706",Clothing,13.16728453,96.55694002
978610,D,7,29.68826702,02-05-2023 15:18,Credit Card,"USNV Reynolds
FPO AE 29554",Books,8.592580272,189.9609519
216153,D,4,40.02100951,02-05-2023 18:50,Debit Card,"361 Dean Highway
Michellemouth, HI 26207",Home Decor,0.527002785,159.2403907
49890,B,4,89.9179514,02-05-2023 19:02,Credit Card,"732 Garrett Wall
East Tyler, MI 44242",Clothing,0.17671539,359.0362102
376855,C,7,51.57064389,02-05-2023 19:14,Debit Card,"0809 Edwin Oval Suite 869
New Michael, MS 53776",Electronics,16.23127546,302.4004943
951192,A,7,82.50496561,02-05-2023 22:39,Credit Card,"0498 Bradley Lane
Huynhhaven, VT 68989",Electronics,19.42998149,465.3198625
334221,D,4,97.92500757,02-05-2023 22:42,PayPal,"64022 Hunter Estate
West Pamelachester, MN 77509",Electronics,8.382332079,154.5906992
900813,C,1,12.83062773,02-05-2023 23:00,Credit Card,"Unit 9248 Box 7729
DPO AE 09191",Electronics,18.83929004,10.41342856
166974,A,1,71.36300474,03-05-2023 01:55,Cash,"084 Knight Green Apt. 279
Matthewfort, MO 58085",Electronics,6.202353034,66.93681926
696099,B,9,12.58849771,03-05-2023 02:02,Debit Card,"772 James Stravenue Apt. 036
North Ericland, VT 92872",Clothing,5.605203059,106.9459816
250917,C,8,76.25761412,03-05-2023 03:26,Credit Card,"865 Lopez Harbors Suite 221
New Philip, MA 41744",Books,2.297874706,596.0424775
202383,D,7,99.83016486,03-05-2023 06:51,Cash,"99412 Forbes Centers Suite 164
Caseside, MA 61728",Electronics,14.41503463,598.0772841
151649,C,1,90.44526445,03-05-2023 07:03,PayPal,"239 Cheryl Motorway
Brianmouth, MN 80627",Home Decor,9.982837865,81.41626034
462127,B,5,28.86063754,03-05-2023 08:32,Credit Card,"4346 Thomas Turnpike Apt. 869
Cannonville, AS 79127",Electronics,4.556719821,137.7276957
533250,D,1,64.5391023,03-05-2023 14:53,Credit Card,"175 Laura Mews
Port Brittanyfurt, MS 03715",Home Decor,3.968476009,61.97788351
619296,A,7,92.2767101,03-05-2023 17:19,Cash,"0138 John Rest Apt. 420
Port Ivan, TN 38375",Electronics,10.63993619,577.2096892
678289,D,7,28.13555144,03-05-2023 20:26,Cash,"02443 Harris Vista
Kristenfort, CO 62434",Electronics,17.86956724,161.7549511
913049,B,1,48.97628784,03-05-2023 22:06,Debit Card,"01887 Hubbard Streets Apt. 625
New Elizabeth, SD 50436",Books,3.687665194,47.17020632
938304,B,7,47.98416354,04-05-2023 02:54,Debit Card,"912 Lopez Port
Davidshire, IA 46034",Home Decor,5.206891448,318.3997616
200024,D,4,70.99271902,04-05-2023 03:07,Debit Card,"Unit 1955 Box 4123
DPO AA 66106",Clothing,11.79845831,250.4666907
539434,A,5,37.47196036,04-05-2023 05:19,PayPal,"849 Tina Ford Apt. 531
West Kathyland, NV 60727",Clothing,19.61891325,150.6018448
174324,C,5,68.23094051,04-05-2023 05:55,Credit Card,"6742 Andrew Manors Apt. 754
Port Bradshire, AL 02541",Clothing,9.083454687,310.1660697
280272,A,1,13.2495752,04-05-2023 06:40,Credit Card,"2732 Simmons Harbors Suite 272
Timothymouth, DC 68865",Books,10.09200519,11.91242739
913059,C,6,98.89281168,04-05-2023 11:29,Cash,"47835 Amber Ridges
Carlamouth, IL 48664",Clothing,6.976581136,551.9608466
565201,A,4,38.38900297,04-05-2023 11:31,PayPal,"778 Tyler Courts Suite 835
Dennisville, MH 89933",Books,9.327073635,139.2337296
162126,A,4,61.19549667,04-05-2023 11:55,Debit Card,"0268 Morales Flat
Leslieport, AZ 27960",Home Decor,19.00863707,198.2522672
240400,C,9,12.91318386,04-05-2023 11:58,PayPal,"3384 Michael Station
Joefurt, VA 58395",Books,9.288565315,105.4236091
721926,C,8,61.86482401,04-05-2023 12:54,Credit Card,"69973 Laura Spurs Apt. 610
Christopherview, IN 22620",Books,4.726614477,471.5256983
24392,C,5,55.1264281,04-05-2023 12:56,Credit Card,"070 Martin Estates Suite 754
East Diamondburgh, MS 99934",Books,18.89164996,223.5606813
952941,A,1,50.11661091,04-05-2023 13:14,Debit Card,"37706 Elizabeth Estate Apt. 636
Hillbury, KS 75422",Books,2.433430956,48.89705779
905149,C,1,79.79210771,04-05-2023 14:19,PayPal,"6558 Tiffany Harbor
Port Jeffreyborough, MO 61244",Books,18.62900734,64.92763011
352444,B,1,22.46935953,04-05-2023 14:29,Credit Card,"13191 Patricia Stream
South Andrewhaven, AZ 68227",Books,3.164328277,21.75835523
817619,B,4,98.28161028,04-05-2023 14:44,Debit Card,"73089 Michael Ville Suite 203
Griffintown, MN 88990",Electronics,0.810003377,389.9421037
206713,A,9,29.69435487,04-05-2023 15:54,Cash,"1353 Cory Rapids Apt. 260
New Craigport, MS 20171",Electronics,7.054165854,248.3969925
649726,B,8,60.76798007,04-05-2023 16:40,PayPal,"03011 Howard Ways
West April, UT 40377",Electronics,5.909302508,457.4161304
574654,B,5,52.00344371,04-05-2023 17:15,Debit Card,"6315 Torres Creek Suite 223
New Juan, WI 58572",Books,9.089848068,236.3820484
271086,C,8,31.0026818,04-05-2023 18:35,Credit Card,"627 Lewis Manors Apt. 493
East Ericshire, IN 93808",Books,9.751114077,223.8365994
298216,B,6,15.27275192,04-05-2023 20:12,Credit Card,"291 Cheryl Row Suite 123
Joseberg, NV 82352",Home Decor,3.726629398,88.22155834
374719,C,2,96.16893636,04-05-2023 20:52,Debit Card,"694 Pamela View
New Ryanview, IA 44794",Electronics,12.8651188,167.5933769
8428,C,7,36.2402828,05-05-2023 04:03,Cash,"303 Sheila Curve Suite 823
Matthewport, WA 83591",Home Decor,15.98752919,213.1244991
506203,D,6,96.85509644,05-05-2023 04:55,Cash,"952 Meghan Unions
Tylerbury, SD 11236",Electronics,14.66358508,495.9160018
16257,B,6,84.74799851,05-05-2023 06:52,Debit Card,"4481 Joshua Ports
Joneshaven, NH 37386",Electronics,18.33209287,415.2715003
234609,A,9,67.6724585,05-05-2023 07:15,Cash,"0782 Sierra Plains Apt. 715
East Austin, FL 29529",Home Decor,8.102790757,559.7019071
804780,B,3,99.01546966,05-05-2023 08:52,Cash,"39800 Marisa Underpass Apt. 070
West Ronaldstad, MN 40561",Clothing,4.946537967,372.3244396
596691,A,1,67.59206313,05-05-2023 11:08,Debit Card,"Unit 2912 Box 4895
DPO AP 93685",Electronics,4.589812716,64.48971402
135248,A,8,60.61035659,05-05-2023 11:17,Credit Card,"9132 Pollard Glens Apt. 185
Lake Ryan, NH 41978",Home Decor,14.68342807,413.6854279
335594,A,9,19.99569922,05-05-2023 13:52,Debit Card,"856 Monica Stream Suite 896
South Carriebury, KS 42651",Electronics,16.29300063,150.6401984
957404,D,4,23.3221682,05-05-2023 13:55,Credit Card,"47014 Paul Roads Apt. 835
Crystalbury, SC 60500",Clothing,3.377789216,90.13757809
577438,C,8,54.47400941,05-05-2023 15:09,Credit Card,"4610 Hill Port Apt. 247
East Jacob, CO 08905",Books,17.45417314,359.7281719
524059,C,4,87.33381932,05-05-2023 15:22,Credit Card,"491 Janet Loaf Apt. 168
South Tyler, DC 46929",Books,15.12421049,296.5010746
61607,A,8,73.73787629,05-05-2023 15:32,PayPal,"USNS Hunter
FPO AE 91727",Clothing,9.987555121,530.986122
703071,B,6,89.74104709,05-05-2023 16:50,Credit Card,"12288 Morrison Mews
New Margaret, WA 91211",Home Decor,13.894235,463.6332907
95922,D,7,40.27790657,05-05-2023 17:41,PayPal,"1289 Norris Spring Suite 744
Codymouth, MH 01295",Electronics,1.336329147,278.1776281
280562,D,9,48.17526842,05-05-2023 18:35,PayPal,"81901 Alexander Trace Suite 589
West Katherine, PA 54958",Clothing,0.412354975,431.7895378
319498,D,5,95.32762547,05-05-2023 19:39,Cash,"USNS Wilson
FPO AP 79280",Home Decor,1.586580472,469.0758799
911714,D,9,10.79598813,05-05-2023 19:44,PayPal,"375 Jones Trail
South Kylechester, LA 94823",Books,14.57956064,82.99782443
550640,B,5,60.59949391,06-05-2023 02:02,Credit Card,"4301 Buchanan Crescent Apt. 137
Michelleshire, CO 72850",Books,13.18854858,263.0365011
311796,C,3,62.47650246,06-05-2023 05:04,PayPal,"8391 Matthew Terrace
Cassiebury, OH 83290",Clothing,0.393403634,186.6921529
835154,C,5,30.65417349,06-05-2023 05:27,Debit Card,"4760 David Parkway
Hunterbury, VI 58498",Electronics,5.07784954,145.4880034
639046,A,4,38.5633619,06-05-2023 06:12,Debit Card,"60083 James Forge
North Justinfort, CT 59151",Electronics,14.01576796,132.6336423
567708,B,4,22.14216585,06-05-2023 09:11,Credit Card,"7373 Joe Rapid
West Sandra, GA 20003",Clothing,8.954690185,270.4468233
166720,D,3,82.85126496,06-05-2023 14:36,Credit Card,"88020 Murray Flat
North Nathanville, MI 38335",Books,10.43363368,222.6206024
601706,C,2,15.53240921,06-05-2023 17:28,Debit Card,"654 Brown Cliffs Apt. 498
East Deanport, AS 48256",Books,15.66894053,26.19729049
683948,D,6,37.52703452,06-05-2023 19:06,PayPal,"62440 Reynolds Summit
New Josephville, RI 48068",Books,9.494778079,203.7835552
577819,A,1,67.26889481,06-05-2023 22:48,Credit Card,"USS Pennington
FPO AE 64754",Clothing,11.12795215,59.78324438
598673,A,8,93.3923139,07-05-2023 03:42,Debit Card,"26595 Washington Grove
Ellisstad, MD 74714",Home Decor,0.9560001,739.9958663
292117,B,6,52.55647497,07-05-2023 03:59,Debit Card,"6602 Linda Circles Suite 027
Priceburgh, MA 44218",Books,16.780062,262.4247953
816159,A,5,39.76404681,07-05-2023 04:07,Debit Card,"845 Shelley Mission
Jenniferberg, TN 18005",Clothing,18.10347574,162.8268612
472235,D,6,21.64117475,07-05-2023 05:09,PayPal,"1977 Robert Mountain
Foleychester, IN 71750",Electronics,18.94494818,105.2475925
615368,C,7,53.68382463,07-05-2023 06:26,Cash,"4455 Linda Bypass Apt. 621
Lake Daniellehaven, AL 35636",Electronics,9.443986503,340.2975203
808310,D,8,29.56142422,07-05-2023 06:32,PayPal,"139 Jordan Keys Suite 854
Duranside, GU 72450",Clothing,12.97427148,205.8083583
162982,B,1,81.70356189,07-05-2023 06:39,Credit Card,"6935 Wright Street Apt. 527
Penaville, IL 35917",Books,18.48304757,66.60225368
814710,D,2,59.8858354,07-05-2023 07:43,Debit Card,"387 Patricia Prairie
West Cynthiaview, AZ 10617",Electronics,11.61248965,105.8631979
166424,B,9,37.13649611,07-05-2023 09:02,PayPal,"519 Bruce Ramp
Martinezshire, FM 25556",Electronics,18.36277343,272.8548492
375284,B,3,90.15039589,07-05-2023 09:14,Credit Card,"4291 Brandon Centers
Katherinefort, KY 37643",Books,18.33227639,220.8713284
924706,D,7,13.55460191,07-05-2023 09:35,Credit Card,"5894 Moore Harbors Suite 569
Wagnertown, VI 52075",Home Decor,3.365420489,91.68902792
657591,B,9,37.20122414,07-05-2023 14:07,Debit Card,"63367 Dominique Port
Port Justinview, KY 81884",Books,10.83802334,298.524121
445146,D,2,55.13491108,07-05-2023 16:14,Cash,"1480 Archer Bypass Apt. 620
Krystalport, SC 36990",Clothing,5.429438281,104.2827902
492116,D,9,63.58800286,07-05-2023 17:26,Cash,"475 Courtney Isle
Jonesfort, CT 40474",Electronics,4.00937513,549.3466916
308104,C,8,19.56613509,07-05-2023 18:58,Cash,"9801 Chase Cove
West Theresaside, AZ 87616",Home Decor,18.26752993,72.3893563
247351,A,9,13.93569315,07-05-2023 20:06,PayPal,"8835 Willie Trail
Christinehaven, NM 15311",Electronics,9.746614018,113.1969144
352905,D,3,18.2844407,08-05-2023 00:18,PayPal,"294 Nguyen Locks
Johnborough, WY 00732",Books,5.803647234,51.66982878
311361,D,6,52.01923912,08-05-2023 04:25,PayPal,"PSC 7001, Box 3617
APO AE 68874",Clothing,5.840186301,293.8873119
3409,D,7,12.28860725,08-05-2023 05:20,Credit Card,"77339 Morris Ramp Suite 206
New Tiffanyfurt, CT 60028",Books,17.93602361,70.59163825
872262,C,7,28.23889416,08-05-2023 07:56,Debit Card,"0294 Jade Lake
Lake Dannystad, NE 98171",Clothing,11.49640227,174.947061
701372,A,5,68.11694657,08-05-2023 10:47,Credit Card,"8779 Mclean Knoll
Jaredshire, WA 65235",Electronics,17.3288173,281.5654267
994927,A,3,81.22235185,08-05-2023 11:14,Credit Card,"56688 Hunter Inlet Apt. 063
Herringfort, AK 45176",Electronics,13.04041422,211.8918622
686626,B,6,31.98955047,08-05-2023 11:22,Cash,"856 Wade Ranch
Karenstad, MP 47279",Clothing,0.152118848,191.64533
859367,A,9,74.70276085,08-05-2023 13:00,Debit Card,"1082 Spencer Square
Mooreport, TX 01625",Electronics,12.41628396,588.8470854
319517,D,3,84.24477407,08-05-2023 15:38,Debit Card,"42930 Farrell Brooks
South Alexismouth, FM 46244",Clothing,5.16441825,239.6820647
80611,B,8,99.7494382,08-05-2023 17:04,PayPal,"837 Smith Field Apt. 548
Lake Christopher, GA 85147",Clothing,11.45464347,706.5879655
66470,D,5,44.21977616,08-05-2023 17:27,Debit Card,"9965 Turner Isle
South Ericport, MT 98154",Electronics,1.831040178,217.0504715
882988,C,4,57.51402017,08-05-2023 18:51,Credit Card,"10190 Carter Park Suite 351
Carolstad, GU 62068",Home Decor,14.89145212,195.7973896
711678,A,1,81.3134114,08-05-2023 20:24,Credit Card,"655 Laura Locks
South Pamhaven, KY 54131",Books,7.134893612,75.511786
666727,A,1,51.14739894,08-05-2023 20:36,PayPal,"68289 Taylor Ranch
Brandonbury, NH 11317",Clothing,12.9320345,44.53299966
198242,B,4,81.25269354,08-05-2023 23:21,Credit Card,"2370 Martin Mills Apt. 090
New Chris, PA 15448",Clothing,17.2276822,269.0189509
20548,C,7,42.01747078,09-05-2023 01:20,Cash,"8707 Brown Meadows Suite 131
Lake Danielleburgh, UT 79225",Home Decor,13.11977304,255.5341178
266426,B,5,26.13479901,09-05-2023 02:14,Cash,"USNS Gray
FPO AA 36080",Books,12.31982371,114.5751892
714473,C,6,21.24105467,09-05-2023 04:14,Credit Card,"4079 Timothy Cape Apt. 722
Singletonview, AS 12899",Books,19.50806592,102.5840143
264982,B,7,64.37658901,09-05-2023 05:07,Credit Card,"USNV Williams
FPO AP 31231",Books,0.106890407,450.1544363
126926,D,7,56.45767521,09-05-2023 07:32,Cash,"2185 Cynthia Stream
Williamsonchester, MN 53612",Books,18.17961315,323.3572178
281570,C,5,60.5555925,09-05-2023 09:10,PayPal,"200 Julia Mount
Guzmanfort, OH 91661",Clothing,13.2831845,262.5594071
689249,B,7,79.59593714,09-05-2023 11:20,PayPal,"USNS Peterson
FPO AA 75598",Home Decor,14.65233978,475.5328898
881115,B,3,67.81759917,09-05-2023 11:41,Debit Card,"63487 Wells Court Apt. 171
East Alicialand, MT 96274",Clothing,12.9164025,177.1740153
460834,C,4,85.0589254,09-05-2023 14:14,Debit Card,"113 Holder Mountain
East Ryantown, CO 58483",Electronics,6.397735228,318.4683223
666661,D,3,33.19159792,09-05-2023 15:52,PayPal,"6247 Wood Station
South Jasonbury, WI 67947",Home Decor,14.73093231,84.90649828
154819,C,9,36.18293034,09-05-2023 19:11,Cash,"086 Stein Island Apt. 507
East Steven, MP 87452",Books,6.464651323,304.5944705
381739,B,4,10.75384299,10-05-2023 00:00,Credit Card,"830 Thomas Club
South Heidi, UT 42073",Home Decor,19.55605934,34.60326028
614627,B,2,61.90643257,10-05-2023 01:36,Cash,"673 Hatfield Ferry Apt. 315
North Bryce, KY 04195",Electronics,2.204630733,121.0832487
318116,C,3,54.22380087,10-05-2023 02:27,PayPal,"92214 Charles Mews
Lake Sethfurt, UT 90627",Clothing,4.744865261,154.9528637
718609,C,7,21.33584022,10-05-2023 02:58,Debit Card,"277 Andrews Ridge
East Kathryn, MS 48548",Electronics,15.96743214,125.5033809
357103,C,9,55.84053918,10-05-2023 04:53,Credit Card,"68320 Sheena Throughway Apt. 731
South Justin, AR 13818",Books,4.275851549,481.0759256
328341,D,2,36.98428245,10-05-2023 07:19,Credit Card,"6406 Bray Estates
Port Shaun, CA 35123",Clothing,3.778879851,71.1733817
857732,D,4,69.71262775,10-05-2023 07:29,Debit Card,"4902 Salazar Road Apt. 188
Port Andreaville, TN 80028",Books,3.532133365,269.0011391
789868,A,6,20.22796989,10-05-2023 10:09,Cash,"862 Melissa Estate Apt. 729
East Kathy, AZ 66185",Home Decor,8.585039871,110.9483436
655819,B,2,48.46117463,10-05-2023 11:09,Credit Card,"68821 Terry Pass
Heidiview, CO 77637",Electronics,3.134722596,93.88410249
421825,B,5,11.13296328,10-05-2023 13:02,PayPal,"68189 Fuller Walks
North Craig, DE 61589",Home Decor,9.833417434,50.19106263
672819,B,1,76.22257442,10-05-2023 13:06,Credit Card,"60754 Cole Burgs
West Dawn, CO 40346",Books,1.315903727,75.21955872
158969,B,5,46.80190601,10-05-2023 14:09,PayPal,"52362 Wright Burg Apt. 962
East Jeffrey, MO 33734",Electronics,5.762650965,220.5243776
129992,B,3,32.08701343,10-05-2023 18:34,PayPal,"727 Lewis Expressway
Juliaton, KY 11944",Electronics,18.68084523,78.27866433
89170,D,5,41.08298904,10-05-2023 18:37,Debit Card,"54069 Alyssa Road Suite 580
Port Stevenburgh, FM 61591",Electronics,11.77666865,181.2239077
378191,B,7,72.48281204,10-05-2023 19:00,Cash,"75570 Rice Parkways Suite 355
New Sylvia, CO 33333",Electronics,15.01392067,431.202101
325089,C,3,84.62024812,10-05-2023 19:42,Credit Card,"22024 Michael Burg
Kellymouth, MT 10645",Books,1.47116145,250.126043
43909,B,6,83.79676531,11-05-2023 00:04,Debit Card,"165 Brianna Courts
Lake Adrianfort, SD 02985",Electronics,10.31492575,450.9191471
50840,D,8,73.63626536,11-05-2023 06:13,Cash,"546 Velez Heights Apt. 576
Erinburgh, MH 99548",Electronics,12.79002169,513.7453684
594970,D,6,48.10321411,11-05-2023 07:33,Cash,"USNS Blake
FPO AP 28737",Clothing,8.483058025,264.1355433
905217,A,2,58.48720028,11-05-2023 07:55,Debit Card,"731 Richard Walk Suite 285
Rodriguezfort, ID 79765",Home Decor,19.17724136,94.54193743
499601,B,3,26.59160736,11-05-2023 08:43,PayPal,"40729 Joseph Drives Apt. 015
Ortizburgh, MI 28543",Clothing,0.757526171,79.17050692
773479,B,7,60.61433507,11-05-2023 09:19,Debit Card,"2469 Kelley Cove
South Rachelfurt, PA 21676",Clothing,5.425982771,401.2778818
862119,B,5,33.09432874,11-05-2023 11:13,PayPal,"0792 Stewart Ways
New Allen, AL 23888",Clothing,4.496794221,158.0307244
370552,B,3,20.58636956,11-05-2023 12:52,PayPal,"18401 Laura Port
Port Christinestad, VI 19275",Clothing,7.416802646,57.17855748
608130,D,9,46.19397016,11-05-2023 13:22,Debit Card,"561 Miller Inlet
Tonyberg, OH 19260",Home Decor,12.6424716,363.1851954
15394,D,9,51.77685233,11-05-2023 13:29,PayPal,"1450 Heather Ports Suite 931
Lake Kathleenfort, PW 58593",Clothing,11.5526365,412.1573471
262181,D,8,83.31270652,11-05-2023 14:28,Credit Card,"1501 Summers Falls
New Christopher, UT 36446",Books,18.70126008,541.8574448
753453,D,6,93.04828608,11-05-2023 16:06,Debit Card,"62828 Butler Wall Apt. 596
South Ashleyville, ND 39978",Home Decor,7.552709579,516.1237156
78622,B,9,23.57042274,11-05-2023 17:11,Cash,"21087 Amanda Heights
South Dan, AK 20199",Books,10.96479349,188.873771
956111,A,6,73.262778,11-05-2023 17:34,PayPal,"9603 Rivera Creek Suite 644
Brightbury, IA 32123",Electronics,9.224311609,399.0287464
886468,B,6,97.69278224,11-05-2023 20:42,Credit Card,"210 Washington Keys
Arthurton, MI 01309",Books,8.144765884,538.4156031
123193,C,2,14.24616058,11-05-2023 22:18,Credit Card,"18810 Eric Island Apt. 841
Ryanbury, CT 77509",Books,16.8481982,23.69187842
879021,C,4,36.30950606,11-05-2023 22:27,Cash,"25866 Lucas Streets
Gardnerburgh, ME 65413",Clothing,16.38421533,121.4419136
290559,B,9,31.49541451,12-05-2023 03:10,Cash,"732 Tom Estates
Mayoberg, HI 12755",Home Decor,7.17309698,263.1259609
397183,C,2,46.00386723,12-05-2023 03:39,Credit Card,"67093 Paul Glens
Port Fredchester, AL 54581",Home Decor,8.423741714,84.25724055
151942,B,2,30.24444536,12-05-2023 14:14,Cash,"701 Page Passage
Priceborough, VT 55544",Books,2.891756511,58.73969929
458330,A,8,23.41369722,12-05-2023 14:58,Cash,"7275 Case Route
North Antonioberg, OK 54736",Electronics,12.85090884,163.2385947
550071,D,6,58.71996657,12-05-2023 15:00,Credit Card,"02880 Robinson Inlet
Jeremyberg, PA 70229",Electronics,11.37373396,312.2478827
526688,C,3,94.35808107,12-05-2023 17:48,Cash,"18527 Tony Cliff Suite 247
West Timothyfort, CA 48622",Electronics,16.18019283,237.2722848
589037,C,8,13.10329826,12-05-2023 18:01,Debit Card,"62406 White Ville Apt. 387
New Megan, MO 42547",Clothing,11.7294126,92.53086672
678325,B,4,74.04603883,12-05-2023 18:41,Debit Card,"USCGC Ray
FPO AP 99267",Home Decor,15.51101665,250.2429817
